name,stars,sell_price,mark_price,delivery_date
"SeCro Tabletop Laptop Stand, Laptop Holder Riser Computer Tablet Stand, 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder (Style A)  ",3.9,699,1495,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
"Witamy External NVMe+NGFF M.2 Sata SSD Enclosure USB 3.1 GEN 2 Type-c Port Upto 10 Gbps Data Transfer Speed, Sizes of 2230/2242/2260/2280mm Upto 2TB M-Key B+M Key Hard Drive Blue  ",5.0,1499,1599,"Monday, 3 April"
HUION Drawing Monitor Kamvas Pro 16 Drawing Graphic Tablet Pen Display Tilt Battery-Free Stylus 8192 Pen Pressure 15.6inch Compatible with Windows&Mac OS&Chromebook  ,4.2,0,0,"Today, 22 March"
"F Gear Fortune Navy Blue, Red 27 Liters Laptop Backpack (2700)  ",4.1,747,2490,"Tomorrow, 23 March"
BROLAVIYA Mobile and Tablet Tripod Floor Stand for Home Office Stage for All 4~10.5 Diagonal inches Display Devices  ,4.3,1961,3499,"Tomorrow, 23 March"
Hynix 4GB Laptop RAM Module DDR3 PC3-10600S HMT351S6BFR8C-H9  ,5.0,750,1899,"Wednesday, 29 March"
"WALKENT ARCTIC HUNTER Hard-Top Anti-Theft Laptop Bag with Combination Lock, Waterproof, Cushioned Stylish Laptop Compartment for Office, College, Men, Women  ",4.7,3790,0,Data not available
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 3500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Cloud Grey/1.6Kg), 82R1004AIN  ",3.8,40999,69525,"Sunday, 26 March"
Generic Iic/I2C/Twi/Spi Serial Interface Board Module For Arduino 1602 Lcd Display  ,4.3,180,499,"Sunday, 26 March"
"Verilux® USB C Hub, 6 in 1 Portable Aluminum Multiport USB C Adapter with 4K@30Hz HDMI, PD 55W, USB 3.0/2.0 Ports, SD/Micro SD Card Reader, Compatible for MacBook Pro, MacBook Air, USB C Devices  ",3.8,0,0,"Sunday, 26 March"
"CHONCHOW Gaming Mouse, Wired Mouse, Mouse for Laptops, 3200 DPI LED Backlight 6 Button, 7 Color Breathing Lights with 1.5M Cable for Gamers, Silent Click, Plug and Play (Black)  ",4.5,0,0,"Today, 22 March"
"Nice TN 2365 for TN-2365 Toner Cartridge Compatible with Brother HL-L2321D, L2361DN, L2366DW, L2320d, DCP-L2541DW, L2520D, MFC-L2701D, L2701DW (New - 1pcs)  ",3.6,700,2500,Data not available
Rife Desk Mount Dual Monitor Stands and Arms Freestanding and Clamp Type (Dual Clamp)  ,4.4,2350,4000,"Sunday, 26 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
"ALKETRON – Quantum Cache - Over Clocked Extreme Gaming Memory - 4GB -1866MHz - CL10 - DDR3 RAM - UDIMM - PC3 -14900u for Standard and Gaming Desktop PC with 3 Year Warranty (4GB-1866MHz, Black HeatSink)  ",4.3,899,4550,"Sunday, 26 March"
"Storin Long Extended Waterproof Foldable Mouse Pad with Nonslip Base for Desktop, Keyboard-Mouse (60 x 30 cm)  ",4.1,149,999,"Saturday, 25 March"
Paruht ® 8 Pin to Dual PCIe 8 Pin (6+2) Graphics Card PCI Express Power Adapter GPU VGA Y-Splitter Extension Cable Mining Video Card Power Cable (Pack of 6 pcs)  ,3.0,599,1299,"Tomorrow, 23 March"
TECHSHIELD Tablet Tempered Glass Screen Protector Compatible with Lenovo Tab M10 HD 2nd Gen (TB-X306X) / Smart Tab M10 HD 2nd Gen (Pack of 1)  ,4.2,371,1499,"Saturday, 25 March"
"Laptrix Laptop Charger Compatible For Sony 90W 19.5V 4.7A Pin Size 6.5 X 4.4Mm For Sony Vaio Vpc E & Sve14 Sve15 Series, Black  ",3.8,699,1299,"Tomorrow, 23 March"
"ST Creation Flip Cover PU Leather 360 Degree Rotating Stand Case for iPad Air 2 - (Model: A1566, A1567) - (2014) (Black)  ",3.9,499,999,"Friday, 24 March"
"ULTRABYTES M.2 SATA SSD to USB 3.0 External SSD Reader Converter Adapter Enclosure with UASP, Support NGFF M.2 2280 2260 2242 2230 SSD  ",4.0,749,2999,"Saturday, 25 March"
Zaoma Printed Flip Flap Case Cover Compatible for Samsung Galaxy Tab A8 10.5 Inch 2022 (SM-X200/SM-X205/SM-X207) Tablet - Multi Color Designer (SAMA8_DES008)  ,3.9,499,899,"Friday, 24 March"
"COFE 4G Multi Sim Device and Support All CCTV DVR and NVR and WiFi Camera Airtel, Vodafone, Jio Sim Based 4G LTE WiFi and Wired Router Modem with WiFi  ",3.6,2195,3999,"Sunday, 26 March"
"BLUELEX One2One® HD 720P Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Apps  ",5.0,645,1645,"Sunday, 26 March"
"PARUHT ATX MINI 4 Pin to 2 x Right-Angle SATA 15 Pin SATA HDD SSD Hard Drive 45cm Power Supply Adapter Cable Motherboard (MINI 4 Pin, not Regular)  ",1.0,499,1294,"Tomorrow, 23 March"
"JK Vision Jio Router WiFi 4G Dongle Device, Support All sim Cards, Speed Upto 150Mbps, Support DVR, NVR, WiFi Camera (Airtel, Vodafone, Jio)  ",3.3,0,0,"Tomorrow, 23 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
ISEE 360® Laptop Skin Sharingan Anime 15.6 Inches Vinyl Stickers Waterproof Cover with Lamination HD Quality  ,3.7,109,299,"Friday, 31 March"
"Stysol Zipper N Blue 14-15 Inch Laptop Sleeve Case Cover with Charger Pouch for MacBook Pro Stream/HP Pavilion14, Lenovo Yoga 910/920/C930, Lenovo Flex 14, Dell Inspiron 14, ASUS HP Acer Bag  ",not available,299,599,"Friday, 24 March"
"Lenovo (Renewed) Thinkpad T440-i5-4 GB-500 GB 14-inches Laptop, Intel 4th Gen Core i5/4GB/500GB HDD/Windows 7/Integrated Graphics - Black  ",2.0,13489,60000,"Friday, 24 March"
"HyperX Alloy Origins Core Tenkeyless Mechanical Gaming Keyboard - Software Controlled Light & Macro Customization, Compact Form Factor, Linear Switch, Red - RGB LED Backlit (HX-KB7RDX-US)  ",4.6,0,0,Data not available
Tukzer 3.4 Amp Universal Car Mobile Charger| Dual USB Port 2.4A + 1A Fast Charging| DC12V-24V Cigarette Lighter Adapter| for All Smart Phones and Tablets (Gold)  ,3.6,0,0,"Today, 22 March"
"1/4"" Screw Mini DSLR Hand Stabilizer Holder Grip for Smartphones,Go Pro & Other DSLR Cameras with Mobile Attachment  ",3.7,0,0,"Today, 22 March"
Syrotech Dual Band XPON ONT with 4 Antenna Wireless Router SY GPON 2010-WADONT (New Model for 1110-WDAONT)  ,3.9,3550,6000,"Tuesday, 28 March"
"Decor & More – Heavy Duty Monitor stand Riser | Monitor Riser,laptop stand, Desk& Table top organiser | Desktop Ergonomic monitor stand riser |( Material: MDF & Metal)  ",3.6,1599,1999,"Tomorrow, 23 March"
"Saco Protector Skin Keyboard Cover Compatible for 17.3 Inch ASUS TUF Gaming A17 TUF706IU, 15.6"" TUF Gaming F15 FX507ZM-ES74, TUF Dash 15 FX517ZM FX517ZM-AS73 15.6 Inch Gaming Laptop - Black  ",5.0,383,900,"Sunday, 26 March"
Canon PIXMA E3370 All-in-One Wireless Ink Efficient Color Printer (Black)  ,3.9,5200,9999,"Wednesday, 29 March"
"Deepcool PK550D, 550 Watt, 80 Plus Bronze Certified Power Supply/PSU for Gaming PC - R-PK550D-FA0B-UK  ",4.3,3933,6999,"Monday, 27 March"
"(Renewed) Lenovo IdeaPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Integrated Graphics)  ",3.0,19198,50000,"Friday, 24 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
"(Renewed) Lenovo IdeaPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Integrated Graphics)  ",3.0,19198,50000,"Friday, 24 March"
Bambalio 6 Digits Big Characters Size Numbering Machine BAM - 607  ,3.5,950,1399,"Saturday, 25 March"
"Caseous 360 Degree Rotating Stand PU Leather Safety Flip Case Cover for Samsung Galaxy Tab A 2019 (10.1"" Inch) SM-T515 / T510 (Pink)  ",3.7,343,999,"Sunday, 26 March"
GIGABYTE B450M DS3H V2 (AMD Ryzen AM4/Micro ATX/M.2/HMDI/DVI/USB 3.1/DDR4/Motherboard)  ,4.2,7859,9999,"Sunday, 26 March"
Parker Aster Fountain Pen | Body Color - Blue | Ink Color - Blue  ,4.4,1500,0,"Today, 22 March"
"SATION Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip// (Black)  ",3.5,219,999,"Sunday, 26 March"
"Redragon K596 Vishnu 2.4G Wireless/Wired RGB Mechanical Gaming Keyboard, 87 Keys TKL Compact Keyboard with 3000 mAh Battery, 10 Onboard Macro Keys & Wrist Rest, 10H Play Time, Red Switches  ",4.4,0,0,"Tomorrow, 23 March"
LS LAPSTER Quality Assured VGA Male to HDMI Output 1080P HD +Audio TV AV Video Cable Converter Adapter (LST-Mini-VGA(M) TOHDMI(F))  ,3.5,586,999,"Tomorrow, 23 March"
"Dubam TK-1178 Black Toner Cartridge Compatible for Kyocera Ecosys M2040dn, M2540dn, M2540dw, M2640idw Printers  ",3.1,799,3999,"Today, 22 March"
"Belkin Apple Certified Lightning to USB Charge and Sync Tough Braided Cable for iPhone, iPad, Air Pods, 6.6 feet (2 meters) – Black  ",4.5,0,0,"Today, 22 March"
Trishago Stacker Tray/ID Tray Holder Tray Made for Epson L800 L805 T50 P50 A50 T60 L801 R290 R390 R260 R270 Printer  ,4.2,498,1499,"Friday, 24 March"
SHOPPIZY Tablet Tempered Glass Guard for Realme Pad Mini 8.7 inch 2022 -Pack Of 1  ,4.2,299,759,"Saturday, 25 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
"Laprite Laptop Keyboard Protector Silicone Skin Cover for HP 15 Thin & Light 15.6-inches FHD Laptop (15s-gr0010au, 5.11 x 1.96 x 7.08 inches) - Gradient Pink  ",4.1,399,1500,"Sunday, 26 March"
Famous Quality® 2 Port Bi-Directional Manual HDMI Switch 2 in 1 Out or 1 in 2 Out Splitter Supports 4K 2K 3D Full HD 1080p  ,3.8,0,0,"Tomorrow, 23 March"
Craloft Laptop Charger Pouch/Travel Organizer Pouch for Cables/Hard Disk/Charger (PVC Sponge Leather-Black-Pack of 2)  ,4.7,529,649,"Today, 22 March"
Seagate IronWolf 4TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 5400 RPM 256MB Cache for RAID Network Attached Storage with 3-Years Data Recovery Services (ST4000VN006)  ,3.8,9965,13499,"Tomorrow, 23 March"
"CableCreation 4-Port USB 3.0 Hub with 4.9Feet Extension Long Cable, 5Gbps Data Rate for MacBook Pro, iMac, PC, Laptop, USB Flash Drives, Surface Pro, XPS, Aluminum Black, 1.5M  ",4.5,0,0,"Today, 22 March"
AnDeal Guards Screen Protector Compatible With TAIGUN 2022-10.1 INCH (PACK OF 1 - GLOSSY FINISH)  ,5.0,335,1499,"Sunday, 26 March"
Cosmus ACE Casual Navy 45 cm 22 Ltr Laptop Backpack Bag  ,4.0,0,0,Data not available
"Verilux® USB Sound Card USB to 3.5mm Jack Audio Adapter USB External Stereo Sound Adapter Splitter Converter for Windows and Mac, Linux, Compatible with PS4, Headset, Laptop, PC  ",1.0,0,0,"Sunday, 26 March"
"Solo NB- 557 Note Book 150 Sheets (300 Pages, Square) B5 - Black  ",4.4,365,0,"Tomorrow, 23 March"
Canon GI-70 Y Ink Bottle (Yellow)  ,4.4,530,999,"Wednesday, 29 March"
"RiaTech Large Size (600mm x 300mm x 2mm) Hexagonal Print Speed Type Extended Gaming Mouse Pad with Stitched Embroidery Edge, Premium-Textured Mouse Mat, Mousepad for Laptop/Computer- Black  ",4.2,0,0,"Tomorrow, 23 March"
"(Renewed) Xiaomi Redmi Note 3 (Gold, 32GB)  ",3.3,5399,12999,"Sunday, 26 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
"Syahi - The Great Indian Ink {Bloody Red} Fountain Pen, Calligraphy, Drawing, Doodle, V5, V7, Trimax Ink  ",4.1,139,200,"Sunday, 26 March"
Pramadda Pure Luxury Elegant Faux Leather Office Messenger File Bag For Men Women | Laptop Bag 15.6 Inch Hp Macbook Air Pro | Briefcase Shoulder Bag | Corporate Gift Item.  ,4.4,0,0,Data not available
Caseous® Synthetic Leather 360 Rotating Flip Back Cover Case for Samsung Galaxy Tab A 8” Inch(SM-T385) (2017 Launched) (Purple)  ,3.8,442,999,"Tomorrow, 23 March"
"ASUS Vivobook 14 OLED,12th Gen Intel Core i3-1215U,14""(35.56 cm) 2.8K OLED 16:10 90Hz,Thin & Laptop(8GB/512GB SSD/Windows 11 Home/Office 2021/Alexa/Backlit KB/Fingerprint/Black/1.6 kg),X1405ZA-KM311WS  ",4.1,51990,66990,"Today, 22 March"
"RK ROYAL KLUDGE RK61 2.4Ghz Wireless/Bluetooth/Wired 60% Mechanical Keyboard, 61 Keys RGB Hot Swappable Blue Switch Gaming Keyboard with Software for Win/Mac, Black  ",4.5,4999,7500,"Tomorrow, 23 March"
Robustrion Flip Stand Case Cover for iPad Pro 11 inch Case 3rd Gen / 4th Gen 2022 M1 [Auto Sleep Wake] with Translucent Hard Back - Lavender  ,4.1,0,0,"Tomorrow, 23 March"
JIN OFFICE Triple Monitor Stand with 13-27 Inch Monitor Support| Height Adjustable Three Monitor Arm| Fully Adjustable 3 Monitor Stand (Clamp and Grommet Installation)  ,4.2,0,0,"Tomorrow, 23 March"
4G LTE Wireless USB Dongle Stick with All SIM Network Support | Plug & Play Data Card with up to 150Mbps Data Speed | SIM Adapter Included  ,not available,1475,3999,"Monday, 27 March"
"ESR Hybrid Trifold Case Compatible with iPad Pro 11 Inch (2022/2021), Detachable Magnetic Cover, Tough Back Case, Pencil 2 Wireless Charging, Slim and Light, Ascend Series, Frosted Grey  ",4.5,0,0,"Today, 22 March"
Jin Office Single Monitor Stand | 9 kg Weight Capacity Supports upto 32 inches monitor | Single Laptop Monitor Arm | Single Monitor Desk Mount | Height Adjustable Monitor Stand (Adjustable Arm for Monitor)  ,4.5,0,0,"Today, 22 March"
"Lenovo L-Series 27 inch(68.58cm) 1920x1080 Pixels FHD IPS Monitor |16.7m Colors, 75Hz, AMD FreeSync, USB-C Port for Power & Data Transfer, HDMI,VGA, Tilt Swivel Pivot Height Adjust Stand,L27m-30 Black  ",4.3,17799,26190,"Friday, 24 March"
LAPCARE 11.1V 4000mAh 6 Cell BIS Certified Compatible Lithium-ion Laptop Battery for DELL Vostro 1440 2420 and 3555 Series  ,3.6,1599,2499,"Today, 22 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
"Enter 17.1 inches HD LED 1280 x 1024 pixels Backlit Monitor (E-M0-A02 , Black ) - Response Time: 4 ms  ",3.3,2939,7000,"Tomorrow, 23 March"
Portronics Konnect A 8 Pin USB Cable for all IOS Devices with Sync Function Nylon Braided (3.0 Amp 2 meter)  ,3.9,459,899,"Monday, 27 March"
INF Dust Proof Water Proof Washable Printer Cover for HP Laserjet Pro MFP M126nw (Blue)  ,4.0,275,499,"Tomorrow, 23 March"
ARMOUR GUARDS Screen Protector Compatible With AMAZON FIRE HD 8 (2020) Tablet Touch Screen [Transparent] (8.0 Inch)  ,3.7,293,1299,"Sunday, 26 March"
Saco Silicone Skin Keyboard Cover Compatible for Mi Notebook Pro 14 Inches Thin & Light Laptop - Launch Year 2022 - Transparent  ,4.6,383,900,"Sunday, 26 March"
"NZXT C550 Bronze, 550 Watt, 80 Plus Bronze Semi-Modular ATX Power Supply/PSU for Gaming PC - PA-5B1BB-IN  ",4.8,4115,6999,"Tomorrow, 23 March"
"Proffisy Laptop Cooling Pad, Gaming Laptop Cooling Stand with RGB Light, 6 Quiet Cooling Fans, 6 Height Adjustable and Dual USB Ports for 11-15.6 Inch Laptops (Extra iPad/Phone Stand)  ",4.1,2099,6199,"Tomorrow, 23 March"
"AmazonBasics Sleeve with Front Pocket for 10 Inch Tablet, Black  ",4.4,0,0,"Today, 22 March"
Apple USB-C to Pencil Adapter ​​​​​​​  ,4.3,900,0,"Tomorrow, 23 March"
"(Renewed) Lenovo Intel Core I5 4th Gen Mini Desktop(8 GB RAM/ 256GB SSD/ Windows 10 Pro, MS Office/Intel Integrated Graphics, Black)ThinkCentre M93p Tiny  ",3.7,9436,44999,"Sunday, 26 March"
"ZEBRONICS 11 in 1 USB Type C Multiport Adapter Zeb TA2000UCLVAP with USB, HDMI, VGA, 3.5mm, RJ45, SD, Micro SD, Type C PD  ",3.9,0,0,"Tomorrow, 23 March"
Casio FX-9860GIII (C81) Graphic Calculator  ,4.3,8495,0,"Today, 22 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Casio FX-9860GIII (C81) Graphic Calculator  ,4.3,8495,0,"Today, 22 March"
"Verilux® 8K HDMI 2.1 Cable 6.6FT/2m, 48Gbps High Speed Braided HDMI Cord 4K@120Hz 8K@60Hz, HDCP 2.2&2.3, eARC, HDR10, Dynamic HDR Compatible with Blu-ray/PlayStation 5/Xbox Series X/Projector/Laptop  ",4.6,804,0,Data not available
"ANG Refill Ink for Canon MG2570, MG3077, MG2470, MG2577, MG3170, MP2870, iP7270, E510, E600, 3170, E560 PIXMA E, MG, MP Refill Ink for Canon CARTRIDGES with Syringe  ",3.9,374,999,"Tomorrow, 23 March"
"(Renewed) HP EliteBook 840 G5 Premium Laptop (Intel i5-7300U , 8GB RAM, 256GB SSD, 14"" FHD 1920x1080 Display, Win 10 Pro)  ",not available,24999,49999,"Saturday, 25 March"
"LEOXSYS 150Mbps WiFi Wireless USB Adapter- Ideal for Raspberry pi 3,3B+,Zero  ",3.9,989,0,"Sunday, 26 March"
"BROTHER TN-2465 Toner Cartridge (Black), Grey, Medium  ",3.1,2950,4190,"Today, 22 March"
"Tukzer 13-Inch Laptop Screen Light Bar with Smart Touch Sensor| USB Powered 5W LED E-Reading Lamp| 3 Color Temperature Modes, Stepless Dimming, 60-Min Timer, No Screen Glare Eye Health Care (Black)  ",4.1,0,0,"Today, 22 March"
Adcom Vision 7.1 USB Noise Cancelling Super Gaming Over Ear Stereo Headphone (Steel Grey)  ,3.9,1691,3999,"Today, 22 March"
HYATT Leather Accessories Full-Grain Natural Cro Leather Ladies Handbags & Sling Shoulder Tote Bags For Women Laptop Big Size Branded Stylish. Size- L-16 X H-12.5 x W- 4.5 Inches  ,3.8,3999,14999,Data not available
Solo EX903 12 Section Expanding File (Grey)  ,4.0,498,0,"Today, 22 March"
Pi+®(PiPlus®) VER011 Pro 10 Capacitor PCI-E Riser Graphics Card Extension Cable Plus Upgraded Mining Super Version PCIE x16 USB 3.0 Express Extension Riser  ,4.5,650,2999,"Saturday, 25 March"
"king shine Combo Offer 3.0A Fast Charger Cord,Multiple Charging Cable 1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android,iOS Smartphone(Multicolor round cable with sdo)  ",3.7,299,1299,"Sunday, 26 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
xcluma VL53L0X Time-of-Flight (ToF) Laser Ranging Sensor Breakout 940nm GY-VL53L0XV2 Laser Distance Module I2C IIC  ,4.4,392,1299,"Saturday, 25 March"
"TGK Leather Flip Stand Case Cover for Nokia Tab T10 8 inch Tablet with Pencil Holder, Black  ",4.6,449,1499,"Tomorrow, 23 March"
Lamy T51 Blue Ink  ,4.5,699,715,"Sunday, 26 March"
GREENBERRI Compatible Refill Ink for Hp 310 315 319 410 415 419 5810 5820 5821 Inktank Printers (Its Cap Automatically Fill/Shut) (HP 4 Color Set)  ,4.4,0,0,"Today, 22 March"
Sticker Fever 3M Vinyl 45 Amine Laptop Stickers for Anime Lovers / Naruto / Saitama / Gojo / Goku  ,3.9,229,500,"Wednesday, 29 March"
CPS Paper Output Tray for use in HP Laserjet 1018/1020 / 1010  ,4.3,135,142,"Monday, 27 March"
1.5 Meter RJ45 Cat-5e Network Ethernet LAN Patch Cable (Yellow) - Pack of 5  ,3.8,199,499,"Monday, 27 March"
Rapoo NK1800 Spill Resistance Wired USB Keyboard  ,4.1,579,899,"Monday, 27 March"
"COOLERMASTER CryoFuze Violet Ultra-High Performance Thermal Paste, Nanoparticles, High CPU/GPU Conductivity W/m.k= 12.6m, Non Corrosive Formula，for CPU and GPU Coolers(2g)  ",5.0,440,1099,"Monday, 27 March"
"Hdmi Male To Dual Female (1 Input 2 Output) Y Splitter Cable Adapter For Projector, Computer, Laptop, Pc-Monitor Hdtv, Led/Lcd Tv, Black  ",2.4,235,899,"Monday, 3 April"
"kangaro HS-45P Stapler, Multi  ",4.0,180,0,"Tomorrow, 23 March"
"Artis 1500VA Line Interactive UPS for Personal Computers, Desktop PCs, Laptops, Routers, Networking Devices and Gaming Consoles  ",2.1,0,0,"Tomorrow, 23 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Nasher Miles CSK Backpack Multipurpose |35 litres | 15.6 Inch Laptop Backpack for Men and Women | USB Charge Port | Shoe and Secret pocket  ,3.8,1149,5999,Data not available
