name,stars,sell_price,mark_price,delivery_date
"Dell 15 (2021) Inspiron 3511 Intel i3-1115G4 15.6 inches FHD Display Laptop, (8GB, 1TB + 256Gb SSD, Integrated Graphics, Windows 11 + MS Office 2, Platinum Silver, D560648WIN9S)  ",3.8,42490,65000,"Tuesday, 28 March"
"Asus Chromebook Celeron Dual Intel Core (4 Gb/64 Gb Emmc Storage/Chrome Os) C423Na-Bv0523 Thin And Light Laptop (14 Inches, Silver, 1.20 Kg) New  ",4.3,0,0,Data not available
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
Acer Aspire 3 AMD 3020e Dual core Processor (4GB DDR4 RAM / 1TB HDD / Windows 11 Home/ Black /Narrow Bezel / 1.9 Kg) A314-22 with 14 inches (35.5 cm) HD Display Laptop  ,3.0,21880,34999,"Tomorrow, 23 March"
"ASUS Vivobook Pro 15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 7 5800H, Thin & Light Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Silver/1.80 kg), M6500QC-HN742WS  ",not available,80990,86990,"Tomorrow, 23 March"
"Apple 2023 MacBook Pro Laptop M2 Max chip with 12‑core CPU and 38‑core GPU: 33.74 cm (16.2-inch), 32GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Grey  ",not available,349900,0,Data not available
"(Renewed) Dell Latitude Air Laptop E7280 Intel Core i5 - 6300u Processor 6th Gen, 8 GB Ram & 128 GB SSD, 12.5 inches Ultra Slim & Feather Light 1KG Notebook Computer, Windows 10 Pro  ",3.5,17096,109000,"Wednesday, 29 March"
"Lenovo V15 Intel Core i3 11th Gen 1115G4 15.6"" (39.62 cm) FHD(1920x1080) Thin and Light Laptop (8GB DDR4 RAM/256GB SSD/Windows 11 Home/Iron Grey/1 Year Onsite Warranty/1.7 kg)  ",3.2,33999,98756,"Friday, 24 March"
"ASUS TUF Gaming F15 (2022), 15.6"" (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, RTX 3050 Ti 4GB Graphics, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Gray/2.2 kg), FX577ZE-HN056W  ",4.1,95400,144990,"Tomorrow, 23 March"
"ASUS VivoBook 14 (2021), 14-inch (35.56 cm) HD, Intel Celeron N4020 Quad Core, Thin and Light Laptop (4GB/256GB SSD/Windows 11/Integrated Graphics/Silver/1.6 kg), X415MA-BV011W  ",5.0,25990,33990,"Tomorrow, 23 March"
"HP Envy x360 for Creators 12th Gen Intel Core i7-1255U, 15.6inch(39.6 cm) FHD OLED 500 Nits Micro-Edge Display (16GB RAM/1TB SSD/B&O/NVIDIA GeForce RTX 2050/Win 11/Fast Charge/Pen/1.7 Kgs/15-ew0022TX)  ",5.0,0,0,"Tomorrow, 23 March"
"HP Pavilion 15 12th Gen Intel Core i5 16GB SDRAM/512GB SSD 15.6 inch(39.6Cm) FHD,IPS,Anti-Glare, Windows 11 Home, Eyesafe Display/Alexa/Backlit KB/FPR/MSO 2021/1.75Kg, 15-Eg2036tu, Natural Silver  ",3.9,74990,87095,"Monday, 27 March"
"Microsoft Surface Pro7+ Plus - 11 Inches Touch Screen - I3/8Gb Ram /128 Gb Ssd/Window 11/Bluetooth, Wi-Fi, NFC, Sc English India Hdwr Platinum (Tfm-00013)  ",4.6,72990,83999,"Monday, 27 March"
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5 - 6200u Processor 6th Gen, 8 GB Ram & 256 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer  ",3.2,17517,40000,"Saturday, 25 March"
"Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop (14 inch, Aurora Green, 1.24 kg)  ",5.0,30990,49999,"Tomorrow, 23 March"
Redmi Book 15 Intel Core I3 11Th Gen/8 Gb/256 Gb Ssd/Windows 11 Home/15.6 Inches (39.62 Cms) Fhd Anti Glare/Ms Office/Charcoal Gray/1.8 Kg Thin and Light Laptop  ,3.8,32390,51999,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"Acer Extensa 15 Intel Processor Pentium Silver N5030 15.6 inches Thin and Light Business Laptop (4GB RAM/1TB HDD/Windows 11 Home/Black/1.9Kg, EX215-31)  ",3.6,32500,38999,"Tuesday, 28 March"
"Dell 15 (2021) Intel I5-1135G7, 8Gb, 1Tb + 256Gb Ssd, Windows 11 + Ms Office'21, Integrated Graphics, 15.6 Inches (39.62 Cms) Fhd Display, Carbon Black (Inspiron 3511, D560653Win9B)  ",3.8,59000,79990,"Saturday, 25 March"
"Dell 15 Inspiron 3511 (2021) 15.6 inches FHD Intel i5-11th Gen 1135G7 Laptop (Windows 10 + MS Office 8GB - 512GB SSD Integrated Graphics Backlit KB, D560509WIN9S-Platinum Silver, 1.8Kg)  ",3.3,56490,59990,"Friday, 24 March"
"ASUS Vivobook 14 OLED,12th Gen Intel Core i5-1235U,14""(35.56 cms) 2.8K OLED 16:10 90Hz,Thin Laptop(16GB/512GB SSD/Windows 11 Home/Office 2021/Alexa/Backlit KB/Fingerprint/Black/1.6 kg),X1405ZA-KM511WS  ",4.7,69000,89999,"Saturday, 25 March"
"ASUS VivoBook 15, Intel Core i5-1135G7 11th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512 SSD/2GB NVIDIA GeForce MX330/Windows 10/FP Sensor/Silver/1.8 kg), K513EP-BQ1093T  ",4.4,49990,64990,"Wednesday, 29 March"
"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3045B Pro/4GB RAM/1TB HDD/DOS /Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ009JIH  ",2.4,18990,46480,"Tomorrow, 23 March"
"HP 250 G8 (6G9R1PA) Laptop (Intel Core i3/ 11th Gen/ 8GB RAM/ 512 GB SSD/DOS/ 15.6 inch Display/ 1 Year Warranty), Black  ",3.1,34599,50000,"Sunday, 26 March"
"ASUS VivoBook, 14-inch HD, Intel Core i3 1005G1 10th Gen, (8GB/1TB HDD/Windows 11/Office H&S 2021/Slate Grey/1.60/Fingerprint) Kg, X415JA-BV301WS  ",3.0,30690,46990,"Tomorrow, 23 March"
"Infinix Inbook X1 Intel Core I3 10Th Gen - (8 Gb/256 Gb Ssd/Windows 11 Home) Xl11 Thin And Light Laptop (14 Inches, Starfall Grey, 1.48 Kg)  ",3.8,30990,49999,"Tomorrow, 23 March"
"ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H 15.6 Inch (40 cm) (AMD, 16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) FA506QM-HN008W Graphite Black  ",4.7,89690,107990,"Tuesday, 28 March"
"(Renewed) Lenovo Thinkpad Laptop x270 Intel Core i7-7th Gen Processor , 16 GB Ram & 512 GB SSD, 12.5 Inches FHD 1080p 1.43KG Light Weight Notebook Computer  ",not available,29990,129000,"Wednesday, 29 March"
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/2Yr Warranty/Arctic Grey/1.65Kg), 82H801LHIN  ",3.7,38900,59390,"Tomorrow, 23 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Acer Nitro 5 12th Gen Intel Core Intel Core i5-12500H Processor 15.6-inch (39.62 cms) FHD 144 Hz Gaming Laptop (16 GB RAM/RTX 3050 Graphics/512 GB SSD/Windows 11 Home/2.5 Kgs/RGB Backlit), AN515-58  ",4.4,82990,109999,Data not available
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
(Renewed) HP ELITEBOOK 840 G5 (Core i7 8th GEN/ 16GB/ 512GB SSD/ WEBCAM/ 14'' TOUCH/ WIN 10 PRO) 1 Year Warranty  ,not available,35799,68500,Data not available
"(Renewed) HP Chromebook C640 10th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (8 GB DDR4 RAM/64 GB eMMC SSD/14"" (35.6 cm) FHD/Chrome OS/WiFi/BT/Webcam/Intel Graphics)  ",not available,21999,89999,"Sunday, 26 March"
"(Renewed) HP Ultra Beautiful Laptop 348G4 Intel Core i5 Mobile-7th Gen -Processor, 32 GB Ram & 512 GB SSD, 14Inches Screen Notebook Computer  ",not available,25990,89990,"Wednesday, 29 March"
"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3150U/4GB RAM/1TB HDD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ00ALIH  ",3.2,0,0,Data not available
"HP 15s, Intel Core i3-1115G4, 15.6 inch(39.6cm) FHD Anti-Glare Laptop(8GB RAM/512GB SSD/Intel UHD Graphics/Win 11/MSO/Dual Speakers/Alexa) 15s-fq2717TU  ",4.0,39990,51449,"Sunday, 26 March"
"Dell Inspiron 5518 Intel I5-11300H Laptop, 16Gb, 512Gb Ssd, Windows 11 + Ms Office'21, Nvidia Mx450 2Gb, 15.6 Inches (39.62 Cms) 250 Nits Fhd, Platinum Silver, Fpr + Backlit Kb (D560691Win9S, 1.64Kgs)  ",3.9,70500,88990,"Saturday, 25 March"
"(Renewed) Dell Intel Core i5 6th Gen 14-Inch(35.56 cms) 1366 x 768 HD Laptop (16GB RAM/512GB SSD/Windows 10 Pro/MS Office/ Intel HD Integrated Graphics/1.5Kg,Black) Latitude E5480  ",3.5,23194,160000,"Saturday, 25 March"
"HP Pavilion 15 AMD Ryzen 5-5625U, 16GB RAM/512GB SSD 15.6inch(39.6 cm) FHD IPS Micro-Edge Display/Radeon Graphics/Backlit Kb/Windows 11 Home/Alexa/B&O Audio/Office 2021,15-Eh2024au  ",4.0,60490,73539,"Friday, 24 March"
"HP 5th Gen AMD Ryzen 5 Processor 15.6 inches FHD Gaming Laptop (8GB/512GB SSD/144 Hz/Windows 10 Home/NVIDIA GTX 1650 4GB/Shadow Black),  ",3.9,0,0,Data not available
"Dell Inspiron 15-inch Laptop (39.62cms) | Windows 11, MS Office H&S 2019 | Intel i3-1115G4 | 8GB DDR4 SDRAM, 512GB SSD | FHD Screen, WVA AG Narrow Border | 3511 - Carbon Black (D560842WIN9B)  ",4.0,43090,49990,"Friday, 24 March"
"ASUS Vivobook 16X (2022), AMD Ryzen 7 5800H, 16"" (40.64 cms) FHD+, Thin and Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Silver/1.88 kg), M1603QA-MB712WS  ",4.4,65990,86990,"Sunday, 26 March"
Acer Nitro 5 Gaming Laptop Intel core i7 11th Gen (16 GB/ 512 GB SSD/NVIDIA® GeForce RTX 3050 Ti/Windows 11 Home/144hz) AN515-57 with 39.6 cm (15.6 inches) IPS Display / 2.2 Kgs  ,3.8,82200,115999,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"(Renewed) Intel Lenovo Thinkpad T430 14.1-inches Laptop - 3rd Gen Core i5 3320M/4GB/1TB/Windows 10 Pro 64 Bit/Integrated Graphics, Black  ",3.3,17363,40000,"Saturday, 25 March"
Asus Vivobook15 X1502ZA-EJ312WS Intel® i3-1220P/8GB/ 512GB PCIe® 3.0 SSD/15.6 FHD1920x1080 16:9 aspect ratio /Intel Iris XGraphics / Icelight Silver /FingerPrint /Chiclet Keyboard /Win11 Ms Office2021  ,3.2,42590,57990,"Monday, 27 March"
"HP Chromebook 14A G5, AMD A4 14-inch(35.6 cm) HD(1366 x 768), Anti-Glare Display (4GB RAM/32GB eMMC/Chrome OS/Chalkboard Gray/1.57 Kg) - 7QU82PA  ",3.5,18990,27668,"Monday, 27 March"
"ASUS TUF Gaming A15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 7 4800H, RTX 3050 4GB Graphics, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg), FA506ICB-HN075WS  ",4.5,79900,101990,"Monday, 27 March"
"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cms FHD OLED, Intel Core Evo i7-12700H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Black/1.8 kg) K3502ZA-L702WS  ",4.0,84000,116990,"Tomorrow, 23 March"
"(Renewed) Lenovo Intel 6th Gen Core i5 6300HQ 14-Inch (35.56 cms) 1920x1080 Laptop (8 GB/256 GB SSD/Windows 10/MS Office /Intel HD/Black/1.90 Kg), Thinkpad L460  ",3.4,19039,90000,"Saturday, 25 March"
"HP Victus AMD Ryzen 7 5800H 16.1 inch(40.9 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/4GB Radeon RX 5500M Graphics/144Hz/Win 11/MSO/Backlit Keyboard/B&O Audio/XBOX Game Pass(30 day)/2.48 Kg), 16-e0550AX  ",2.0,62990,90056,"Tomorrow, 23 March"
(Renewed) Lenovo Thinkpad L440 Intel 4th Gen Core i5 4200M 14 inches - HD 1366 X 768 Laptop (8 GB/500 GB/Windows 10 Pro/HD Graphics 4600/Black/1.80 kg)  ,3.6,16378,30000,"Saturday, 25 March"
"(Renewed) Lenovo Intel 6th Gen Core i7 12.5 Inch(31.75 cms) 1366 x 768 HD Laptop (16GB RAM/1TB HDD/Windows 10 Pro/MS Office/ Intel HD graphics,Black,1.5.0kg) Lenovo ThinkPad X260  ",2.0,33969,50000,"Saturday, 25 March"
"ASUS Vivobook 15, Intel Core i5-1135G7 11th Gen, 15.6"" (39.62 cms) FHD, Thin and Laptop (8GB/512GB SSD/Windows 11/Office 2021/Black/1.8 kg), X1500EA-EJ522WS  ",2.7,47990,66990,"Monday, 27 March"
"(Renewed) HP Ultra Beautiful Laptop 348G4 Intel Core i5 Mobile-7th Gen -Processor, 16 GB Ram & 256 GB SSD, 14Inches Screen Notebook Computer  ",not available,21990,89990,"Wednesday, 29 March"
"HP 15s 11th Gen Intel Core i5 8GB RAM/512GB SSD 15.6 inches/39.6cm FHD, IPS, Micro-Edge, Anti-Glare Display/NVIDIA GeForce MX450 Graphics/Windows 11/Alexa/MSO 2021/1.75Kg, 15s-du3519TX, Natural Silver  ",3.9,56990,73034,"Tomorrow, 23 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Acer Nitro 5 12th Gen Intel Core Intel Core i5-12500H Processor 15.6-inch (39.62 cms) FHD 144 Hz Gaming Laptop (16 GB RAM/RTX 3050 Graphics/512 GB SSD/Windows 11 Home/2.5 Kgs/RGB Backlit), AN515-58  ",4.4,82990,109999,Data not available
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
"HP 15s, 11th Gen Intel Core i3, 8GB RAM/512GB SSD 15.6inch(39.6cm) FHD, Micro-Edge, Anti-Glare Display/Alexa Built-in/Windows 11 Home/UHD Graphics/Dual Speakers/ Ms Office, 15s- Fq2627TU  ",4.0,41490,48476,"Sunday, 26 March"
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 16 GB RAM, 1TB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ",not available,30598,70000,"Saturday, 25 March"
"Dell Inspiron 3525 Laptop, AMD Athlon Silver 3050U, Win11 + Office 21, 8GB GDDR4, 256GB SSD, Radeon Graphics, 15.6"" (39.62Cms) HD AG, Black (D560766WIN9BE, 1.68Kgs)  ",4.0,33700,48990,"Friday, 24 March"
HP 11th Gen Intel Core i3 15.6 inches(39.6cm) FHD Laptop (8GB RAM/1TB HDD/ UHD Graphics/ Windows 10 Home/ Alexa Built-in/MS Office/ 1.75kg/ Jet Black) - 15s-du3055TU  ,3.5,42500,49800,"Monday, 27 March"
"(Renewed) Lenovo Thin & Light Thinkpad Laptop T460s Intel Core i5 - 6300u Processor, 16 GB Ram & 512 GB SSD, Win 10 14 inches Ultra Thin & Light Notebook Computer  ",2.8,23514,80000,"Saturday, 25 March"
"Lenovo V14 Intel Core i3 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA08BIH  ",not available,32999,59000,"Tomorrow, 23 March"
"ASUS Zenbook 14 OLED (2022), 14"" (35.56 cms) 2.8K OLED 16:10 90Hz, Intel Core Evo i7-1260P 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Blue/1.39 kg), UX3402ZA-KM731WS  ",4.0,104990,128990,"Friday, 24 March"
"(Renewed) Lenovo Thinkpad Intel Core i5 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/500 GB/Windows 10/Intel HD Graphics/Black/1.90 Kg), T430  ",3.4,14999,0,"Friday, 24 March"
"ASUS BR1100 Notebook 12 (2022), 11.6-inch HD, Touch Screen, Intel Celeron N4500, (4GB RAM/128GB M.2 NVMe PCIe/Integrated Graphics/Windows 11 Home/Star Grey/1.40 Kg), BR1100FKA-BP1104W, Gray  ",3.8,29990,36990,"Tomorrow, 23 March"
HP Envy x360 12th Gen Intel Core i7-13.3 inch(33.8 cm) OLED Multi-Touch Gorilla Glass 2-in-1 Laptop(16GB RAM/512GB SSD/400 nits/Win 11/Intel Iris Xe Graphics/Alexa/B&O/Zenvo Pen/MSO/1.32Kg)13 bf0059TU  ,3.6,103990,121630,"Saturday, 25 March"
"Dell Inspiron 3525 Laptop, AMD Ryzen 3-5425U, 8GB, 512GB, 15.6"" (39.62 Cms) FHD WVA AG 120Hz 250 nits, Win11 + Office 21, Carbon Black (D560760WIN9B, 1.68Kgs), Additional Bank Discounts on All Banks  ",3.4,38809,55384,"Tomorrow, 23 March"
"(Renewed) Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6 FHD Thin and Light Laptop (8 GB/256GB SDD/Windows 11/MS Office 2021/2Yr Warranty/Arctic Grey/1.65Kg), 82H801L3IN  ",not available,29272,36450,"Monday, 27 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Win 11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K201UMIN  ",4.4,80990,113290,"Saturday, 25 March"
"HP Pavilion 14 5th Gen AMD Ryzen 5 16GB SDRAM/512GB SSD 14 inch(35.6cm) FHD,IPS,Anti-Glare,Eyesafe Display/Radeon Graphics/B&O/Win 11/Alexa/Backlit KB/FPR/MSO 2021/1.41Kg, 14-ec1019AU, Natural Silver  ",4.1,62990,72537,"Tomorrow, 23 March"
"HP 14s, 11th Gen Intel Core i3-1115G4 14 inch(35.6cm) Anti-Glare FHD Laptop(8GB RAM/512 GB SSD/Intel UHD Graphics/Win 11/Alexa Built-in/Dual Speakers/MSO) 14s-dy2508TU  ",3.3,41990,49509,"Tomorrow, 23 March"
"(Renewed) HP Chromebook 13 G1 6th Gen Intel Core m5 Thin & Light FHD Laptop (8 GB RAM/32 GB eMMC + 32 GB MicroSD Card/13.3"" (33.8 cm) FHD/Chrome OS/WiFi/Bluetooth/Webcam/Intel Graphics)  ",not available,14999,89999,Data not available
"Lenovo V15 Intel Celeron N4020 15.6 inches FHD Thin & Light Business Laptop (4GB/256GB SSD/Windows 10 Home/Iron Grey/1.85Kg), 82C30053IH  ",3.5,23999,78654,"Friday, 24 March"
AXL Laptop (Vayu Book) Newly Launched Thin & Light | 14.1 Inch HD Display (4GB/128GB SSD | 1920*1080 FHD IPS | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 | Space Grey  ,2.6,16999,31990,"Tomorrow, 23 March"
"HP Pavilion Plus, 12th Gen Intel Core i5 16GB RAM/512GB SSD 14 inch(35.6 cm) Creator Laptop Eye Safe Display/Intel Iris Xe Graphics/Backlit KB/B&O/FPR/Win 11/Alexa/MSO,14-eh0021TU Silver  ",3.8,77990,89264,"Tomorrow, 23 March"
"(Renewed) HP Ultra Beautiful Laptop 348G4 Intel Core i5 Mobile-7th Gen -Processor, 4 GB Ram & 128 GB SSD, 14Inches Screen Notebook Computer  ",not available,19990,89990,"Wednesday, 29 March"
"MSI Gaming Sword 15, Intel 12th Gen. i5-12500H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia RTX 3050 4GB GDDR6/ Black/2.6Kg), A12UC-467IN  ",4.4,86500,149199,"Sunday, 26 March"
"(Renewed) Acer Extensa 15 Lightweight Laptop 11th Gen Intel Core i3 Processor with 15.6"" (39.6 cms) Full HD Display- (8 GB RAM/512GB SSD/Windows 11 Home/Intel UHD Graphics /1.7Kg/Black) EX215-54  ",3.9,27592,34490,"Tomorrow, 23 March"
"Lenovo ThinkBook 15 AMD Ryzen 3 5300U 15.6"" (39.62cm) FHD 220 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/MS Office/Mineral Grey/1.7 Kg), 21A4A09TIH  ",4.1,37999,65000,"Friday, 31 March"
